ID,Occupancy,Description,Source,Damage Type,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
196,RES2,"Mobile Home, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0.06,0.1,0.45,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
197,RES2,"Mobile Home, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.38,0.56,0.69,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
198,RES2,"Mobile Home, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.85,0.95,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
199,RES2,"Mobile Home, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.45,0.64,0.71,0.82,0.92,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
200,RES2,"Mobile Home, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.96,0.98,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,RES2,"Mobile Home, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0.01,0.17,0.45,0.49,0.49,0.52,0.57,0.58,0.58,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
202,RES2,"Mobile Home, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0.12,0.32,0.64,0.66,0.66,0.66,0.66,0.66,0.66,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
203,RES2,"Mobile Home, structure",USACE - Wilmington,Structure,0,0,0,0,0,0.01,0.01,0.02,0.03,0.08,0.27,0.42,0.6,0.93,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1,1,1,1,1
204,RES3,"Apartment Unit Grade, Structure",USACE - Chicago,Structure,0,0,0,0,0,0,0,0,0,0.15,0.16,0.25,0.28,0.29,0.31,0.4,0.43,0.43,0.45,0.46,0.47,0.47,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6
205,RES3,"Apartment Unit Sub-Grade, Structure",USACE - Chicago,Structure,0,0,0,0,0,0,0,0.04,0.08,0.12,0.15,0.2,0.23,0.28,0.33,0.37,0.43,0.48,0.51,0.53,0.55,0.57,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7
206,RES3,"Apartment, living area on one floor, Structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.05,0.18,0.25,0.3,0.34,0.38,0.41,0.43,0.46,0.48,0.5,0.52,0.54,0.55,0.57,0.59,0.59,0.6,0.63,0.65,0.66,0.67,0.68,0.69,0.7
207,RES3,"Condominium, living area on multiple floors, Structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.05,0.28,0.29,0.31,0.36,0.37,0.39,0.4,0.41,0.42,0.44,0.46,0.48,0.52,0.55,0.58,0.61,0.64,0.68,0.69,0.7,0.71,0.72,0.73,0.74
208,RES3,"Apartments, Structure",USACE - Wilmington,Structure,0,0,0,0,0,0.1,0.11,0.12,0.14,0.15,0.2,0.21,0.23,0.25,0.29,0.32,0.35,0.38,0.42,0.46,0.51,0.55,0.58,0.61,0.65,0.7,0.74,0.78,0.83,0.87,0.91,0.96,1,1
209,RES4,"Average Hotel & Motel, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0.06,0.07,0.09,0.12,0.14,0.18,0.21,0.26,0.31,0.36,0.41,0.46,0.5,0.54,0.58,0.62,0.66,0.7,0.74,0.78,0.82,0.86
210,RES4,"Hotel, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0.02,0.03,0.05,0.06,0.09,0.11,0.15,0.18,0.22,0.26,0.3,0.34,0.39,0.43,0.48,0.53,0.58,0.63,0.68,0.73,0.78
211,RES4,"Motel Unit, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.04,0.07,0.1,0.12,0.15,0.18,0.22,0.26,0.31,0.37,0.43,0.5,0.56,0.61,0.65,0.69,0.72,0.76,0.79,0.82,0.85,0.88,0.91,0.94
212,RES4,"Hotel, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.11,0.21,0.3,0.37,0.42,0.47,0.51,0.56,0.61,0.66,0.7,0.75,0.79,0.84,0.88,0.92,0.96,1,1,1,1,1,1,1,1
213,RES4,"Motel, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.1,0.16,0.21,0.28,0.36,0.46,0.54,0.63,0.7,0.73,0.75,0.77,0.79,0.81,0.83,0.85,0.87,0.89,0.91,0.93,0.95,0.97,0.99,1,1
214,RES5,"Average institutional dormitory, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.07,0.1,0.14,0.15,0.15,0.16,0.18,0.2,0.23,0.26,0.3,0.34,0.38,0.42,0.47,0.52,0.57,0.62,0.67,0.72,0.77,0.82,0.87,0.92
215,RES6,"Nursing Home, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.07,0.1,0.14,0.15,0.15,0.16,0.18,0.2,0.23,0.26,0.3,0.34,0.38,0.42,0.47,0.52,0.57,0.62,0.67,0.72,0.77,0.82,0.87,0.92
216,RES6,"Rest Home, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.12,0.21,0.27,0.34,0.41,0.49,0.55,0.62,0.68,0.73,0.78,0.83,0.88,0.93,0.98,1,1,1,1,1,1,1,1,1,1
217,COM1,"Average Retail, Structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.01,0.09,0.14,0.16,0.18,0.2,0.23,0.26,0.3,0.34,0.38,0.42,0.47,0.51,0.55,0.58,0.61,0.64,0.67,0.69,0.71,0.74,0.76,0.78,0.8
218,COM1,"Antique, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.18,0.19,0.21,0.23,0.25,0.28,0.32,0.35,0.39,0.43,0.47,0.52,0.56,0.61,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
219,COM1,"Auto Dealer Big, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.18,0.19,0.21,0.23,0.25,0.28,0.32,0.35,0.39,0.43,0.49,0.52,0.56,0.61,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
220,COM1,"Bait Stand, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.05,0.08,0.12,0.17,0.22,0.28,0.36,0.43,0.5,0.58,0.66,0.75,0.83,0.92,1,1,1,1,1,1,1,1
221,COM1,"Bakery, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.12,0.17,0.21,0.25,0.28,0.31,0.34,0.36,0.38,0.41,0.43,0.45,0.47,0.48,0.5,0.52,0.54,0.55,0.57,0.59,0.61,0.63,0.65,0.67,0.69
222,COM1,"Boat Sales/Service, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.14,0.2,0.32,0.33,0.34,0.36,0.38,0.42,0.5,0.56,0.6,0.63,0.67,0.7,0.73,0.76,0.78,0.81,0.84,0.86,0.88,0.9,0.92,0.94,0.96
223,COM1,"Book Store, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.05,0.08,0.1,0.12,0.15,0.17,0.2,0.23,0.27,0.31,0.35,0.4,0.45,0.5,0.55,0.6,0.66,0.71,0.76,0.81,0.86,0.91
224,COM1,"Camera Store, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.03,0.07,0.07,0.07,0.09,0.11,0.14,0.17,0.2,0.23,0.26,0.3,0.33,0.37,0.4,0.44,0.48,0.52,0.57,0.61,0.65,0.69,0.73,0.77
225,COM1,"Carpet and Paint Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
226,COM1,"Clothing-Mens, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.08,0.1,0.11,0.13,0.15,0.18,0.21,0.24,0.28,0.32,0.37,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1
227,COM1,"Crafts, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.22,0.24,0.26,0.27,0.28,0.29,0.3,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
228,COM1,"Drug Store, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.05,0.05,0.07,0.08,0.11,0.14,0.18,0.22,0.27,0.33,0.38,0.45,0.51,0.57,0.63,0.68,0.73,0.78,0.83,0.88,0.93,0.98
229,COM1,"Fabric Store, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.15,0.2,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.85,0.9,0.95,1,1,1,1,1,1,1,1,1,1,1
230,COM1,"Feed Store, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.24,0.28,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
231,COM1,"Flea Market, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
232,COM1,"Florist, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.08,0.09,0.11,0.13,0.16,0.19,0.22,0.26,0.3,0.34,0.38,0.42,0.46,0.51,0.55,0.6,0.64,0.68,0.72,0.76,0.8,0.84
233,COM1,"Fruit Stand, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.05,0.08,0.12,0.17,0.22,0.28,0.36,0.43,0.5,0.58,0.66,0.75,0.83,0.92,1,1,1,1,1,1,1,1
234,COM1,"Large Furniture, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.04,0.05,0.06,0.07,0.09,0.11,0.14,0.17,0.21,0.25,0.29,0.33,0.37,0.42,0.46,0.51,0.55,0.59,0.63,0.67,0.71,0.75
235,COM1,"Gas/Butane Supply, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.17,0.17,0.17,0.17,0.23,0.32,0.45,0.55,0.61,0.66,0.69,0.73,0.76,0.78,0.8,0.82,0.85,0.86,0.87,0.89,0.91,0.93,0.95,0.97,0.99
236,COM1,"Gift Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.09,0.09,0.09,0.11,0.14,0.18,0.24,0.31,0.4,0.5,0.58,0.64,0.69,0.73,0.77,0.8,0.83,0.86,0.89,0.92,0.95,0.98
237,COM1,"Greenhouse, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.11,0.16,0.21,0.26,0.31,0.37,0.42,0.47,0.52,0.56,0.61,0.65,0.7,0.74,0.78,0.81,0.84,0.87,0.9,0.93,0.96,0.99,1
238,COM1,"Small Grocery, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.39,0.4,0.43,0.47,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
239,COM1,"Medium Grocery, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.05,0.06,0.07,0.1,0.14,0.2,0.29,0.37,0.44,0.5,0.55,0.59,0.63,0.67,0.71,0.75,0.78,0.82,0.86,0.9,0.94,0.98
240,COM1,"Gun Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.11,0.12,0.13,0.14,0.16,0.18,0.2,0.22,0.25,0.29,0.34,0.41,0.5,0.58,0.63,0.68,0.73,0.78,0.83,0.88,0.93
241,COM1,"Hardware, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0.12,0.12,0.12,0.14,0.15,0.18,0.21,0.25,0.3,0.35,0.4,0.46,0.52,0.58,0.64,0.7,0.76,0.82,0.88,0.94,1
242,COM1,"Hobby Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.18,0.2,0.2,0.2,0.2,0.2,0.22,0.27,0.33,0.39,0.44,0.49,0.53,0.58,0.62,0.66,0.69,0.73,0.77,0.81,0.85,0.89,0.93,0.97
243,COM1,"Lawnmower, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.12,0.13,0.15,0.16,0.17,0.18,0.21,0.25,0.3,0.35,0.42,0.5,0.57,0.63,0.67,0.72,0.75,0.79,0.82,0.85,0.88,0.91,0.94,0.97
244,COM1,"Liquor Store, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.03,0.05,0.06,0.08,0.11,0.16,0.22,0.29,0.39,0.5,0.6,0.67,0.72,0.77,0.8,0.83,0.86,0.89,0.92,0.95
245,COM1,"Meat Market, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.11,0.12,0.14,0.17,0.23,0.31,0.38,0.44,0.5,0.55,0.61,0.66,0.71,0.75,0.79,0.83,0.87,0.91,0.95,0.99,1
246,COM1,"Motorcycle Dealer, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
247,COM1,"Music Center, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.05,0.1,0.13,0.14,0.15,0.15,0.15,0.16,0.18,0.23,0.27,0.37,0.5,0.59,0.66,0.71,0.75,0.78,0.82,0.84,0.86,0.88,0.9,0.92,0.94
248,COM1,"Nursery, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.02,0.02,0.03,0.06,0.1,0.15,0.22,0.27,0.32,0.37,0.41,0.46,0.5,0.54,0.58,0.62,0.65,0.69,0.73,0.77,0.81,0.85,0.89,0.93,0.97
249,COM1,"Paint Store, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0.3,0.37,0.43,0.55,0.6,0.67,0.75,0.8,0.83,0.86,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
250,COM1,"Pawn Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.33,0.36,0.39,0.42,0.45,0.47,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
251,COM1,"Remnant Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.65,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
252,COM1,"Service Station, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.05,0.07,0.1,0.13,0.16,0.19,0.23,0.27,0.33,0.38,0.49,0.6,0.69,0.76,0.82,0.86,0.9,0.94,0.98,1,1
253,COM1,"Shoe Repair, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0.09,0.12,0.15,0.18,0.21,0.24,0.27,0.3,0.33,0.36,0.39,0.4,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
254,COM1,"Toy Store, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.08,0.09,0.1,0.12,0.15,0.17,0.18,0.18,0.19,0.2,0.23,0.26,0.29,0.33,0.38,0.43,0.49,0.55,0.61,0.67,0.73,0.79,0.85,0.91
255,COM1,"Tractor Sales, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.09,0.13,0.18,0.21,0.22,0.23,0.24,0.25,0.25,0.25,0.26,0.27,0.28,0.29,0.29,0.3,0.31,0.31,0.32,0.33,0.34,0.35,0.36,0.37
256,COM1,"Trophy Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.08,0.09,0.1,0.12,0.15,0.17,0.18,0.18,0.19,0.2,0.23,0.29,0.33,0.38,0.43,0.49,0.55,0.61,0.67,0.73,0.79,0.85,0.91,0.97
257,COM1,"Upholstery Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.11,0.12,0.13,0.14,0.15,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
258,COM1,"Used Appliances/Cloth, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0.14,0.16,0.18,0.2,0.23,0.26,0.3,0.4,0.45,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
259,COM1,"Used Furniture, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0.2,0.24,0.28,0.32,0.36,0.4,0.44,0.48,0.5,0.5,0.55,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
260,COM1,"Vacuum Cleaner Sales, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.15,0.2,0.25,0.3,0.33,0.36,0.4,0.5,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
261,COM1,"Video Games, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,0.1,0.1,0.15,0.15,0.2,0.2,0.25,0.25,0.35,0.35,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
262,COM1,"Appliances, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.05,0.14,0.23,0.32,0.38,0.44,0.51,0.56,0.6,0.63,0.66,0.68,0.71,0.73,0.75,0.77,0.79,0.81,0.83,0.85,0.87,0.89,0.91,0.93,0.95
263,COM1,"Auto Dealership, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.04,0.06,0.09,0.14,0.2,0.29,0.43,0.58,0.68,0.73,0.78,0.82,0.87,0.91,0.94,0.97,1,1,1,1,1,1,1,1,1
264,COM1,"Bait Stand, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.06,0.1,0.12,0.16,0.23,0.37,0.54,0.74,0.83,0.87,0.9,0.92,0.93,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1,1,1,1
265,COM1,"Book Store, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.09,0.17,0.24,0.29,0.36,0.48,0.61,0.75,0.84,0.86,0.87,0.89,0.91,0.92,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1,1
266,COM1,"Clothing, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.05,0.19,0.43,0.6,0.66,0.72,0.77,0.83,0.87,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1,1,1,1,1,1
267,COM1,"Department Store, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.15,0.2,0.29,0.37,0.44,0.5,0.55,0.62,0.67,0.71,0.75,0.79,0.84,0.88,0.97,1,1,1,1,1,1,1,1,1,1
268,COM1,"Drug, Super, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.05,0.18,0.36,0.5,0.57,0.64,0.7,0.78,0.83,0.85,0.86,0.86,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1
269,COM1,"Furniture, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.15,0.25,0.34,0.4,0.44,0.47,0.5,0.52,0.55,0.59,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.92,0.95,0.98,1,1
270,COM1,"Hardware, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.04,0.1,0.19,0.25,0.29,0.33,0.37,0.42,0.47,0.51,0.55,0.59,0.64,0.68,0.72,0.76,0.8,0.84,0.88,0.92,0.96,1,1,1,1
271,COM1,"Liquor, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.08,0.13,0.17,0.21,0.25,0.29,0.35,0.4,0.46,0.51,0.56,0.6,0.65,0.7,0.74,0.78,0.82,0.86,0.9,0.94,0.98,1,1,1,1
272,COM1,"Drive thru market, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.02,0.14,0.26,0.38,0.5,0.6,0.71,0.83,0.91,0.95,0.97,0.98,0.98,0.99,1,1,1,1,1,1,1,1,1,1,1
273,COM1,"Supermarket, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.06,0.19,0.35,0.48,0.56,0.64,0.72,0.8,0.86,0.9,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1,1,1,1
274,COM1,"Service Station, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.07,0.13,0.21,0.28,0.33,0.37,0.42,0.47,0.52,0.57,0.61,0.66,0.71,0.75,0.8,0.84,0.88,0.92,0.96,1,1,1,1,1,1
275,COM1,"Variety Store, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.05,0.11,0.18,0.24,0.3,0.35,0.39,0.43,0.48,0.53,0.57,0.57,0.66,0.7,0.75,0.79,0.83,0.87,0.91,0.95,0.99,1,1,1,1
276,COM1,"Bakery, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,COM1,"Bakery, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.3,0.87,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278,COM1,"Bakery, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0.94,0.95,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
279,COM1,"Bakery, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.27,0.79,0.87,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
280,COM1,"Bakery, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.39,0.54,0.66,0.79,0.92,0.97,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,COM1,"Candy Store, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,COM1,"Candy Store, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.3,0.87,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,COM1,"Candy Store, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0.94,0.95,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
284,COM1,"Candy Store, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.27,0.79,0.87,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
285,COM1,"Candy Store, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.39,0.54,0.66,0.79,0.92,0.97,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,COM1,"Clothing Store, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.61,0.75,0.85,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,COM1,"Clothing Store, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.25,0.61,0.75,0.85,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,COM1,"Clothing Store, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.55,0.69,0.77,0.86,0.94,0.94,0.94,0.94,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
289,COM1,"Clothing Store, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.23,0.55,0.69,0.77,0.86,0.94,0.94,0.94,0.94,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
290,COM1,"Clothing Store, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.3,0.55,0.65,0.77,0.88,0.96,0.96,0.97,0.97,0.97,0.97,0.97,1,1,1,1,1,1,1,1,1,1,1,1
291,COM1,"Convenience Store, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292,COM1,"Convenience Store, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.3,0.87,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
